item,itemLabel
http://www.wikidata.org/entity/Q18812827,Santiago S. B. Graffigna
http://www.wikidata.org/entity/Q18812829,Luciano Gorostiaga
http://www.wikidata.org/entity/Q18812831,Santiago Gordillo
http://www.wikidata.org/entity/Q18814799,Dermidio Fernando Lucio Herrera
http://www.wikidata.org/entity/Q18814803,Benjamín Guzmán
http://www.wikidata.org/entity/Q18814825,Víctor S. Guiñazú
http://www.wikidata.org/entity/Q18814833,Guevara Civit Armando J
http://www.wikidata.org/entity/Q18814838,Pablo Eliseo Grubisich
http://www.wikidata.org/entity/Q18818393,Sandra Trigo
http://www.wikidata.org/entity/Q18822404,María G. De La Rosa
http://www.wikidata.org/entity/Q18822405,Zelmira Antonia de Luca Soto
http://www.wikidata.org/entity/Q18822410,Elena Di Girolamo
http://www.wikidata.org/entity/Q18822532,Carlos Maestro
http://www.wikidata.org/entity/Q18888559,Deolide Carmen Gómez de Bertone
http://www.wikidata.org/entity/Q18888590,Pablo G. González
http://www.wikidata.org/entity/Q18888603,Alberto Antonio Graziano
http://www.wikidata.org/entity/Q18888610,Rafael Igarzábal
http://www.wikidata.org/entity/Q18888626,Octavio Iturbe
http://www.wikidata.org/entity/Q18888638,Antonio Iturralde
http://www.wikidata.org/entity/Q18888642,Ignacio Iturraspe
http://www.wikidata.org/entity/Q18888646,Alberto Jameson de la Precilla
http://www.wikidata.org/entity/Q18888650,Rafael Zenón Jáuregui
http://www.wikidata.org/entity/Q18888655,José Jaritonsky
http://www.wikidata.org/entity/Q18888671,Arturo Jiménez Montilla
http://www.wikidata.org/entity/Q18888677,Annuar Jorge
http://www.wikidata.org/entity/Q18888684,José Gregorio Juárez
http://www.wikidata.org/entity/Q18888688,Ricardo Emilio Lafferriere
http://www.wikidata.org/entity/Q18888692,Juan Fernando de Lázaro
http://www.wikidata.org/entity/Q18888695,Napoleón Tomás Leavy
http://www.wikidata.org/entity/Q18888701,Carlos Alberto Lebrero
http://www.wikidata.org/entity/Q18888715,Segundo G. Linares
http://www.wikidata.org/entity/Q18888719,Pedro Llanos
http://www.wikidata.org/entity/Q18888725,Marcelo Eduardo López Arias
http://www.wikidata.org/entity/Q18888730,Lucio López Peña
http://www.wikidata.org/entity/Q18907524,Martín de los Ríos
http://www.wikidata.org/entity/Q18916591,Alfredo Oscar Schiavoni
http://www.wikidata.org/entity/Q18917975,Alfredo Guzmán
http://www.wikidata.org/entity/Q18917983,Paulino Herrera
http://www.wikidata.org/entity/Q18917988,Ramón Esteban Herrera
http://www.wikidata.org/entity/Q18917992,Prudencio Máximo Ibarguren
http://www.wikidata.org/entity/Q18918000,Oscar Santiago Lamberto
http://www.wikidata.org/entity/Q18918003,Pedro Larlus
http://www.wikidata.org/entity/Q18920538,Eduardo Accastello
http://www.wikidata.org/entity/Q18937282,Jorge Luis Lorenzo
http://www.wikidata.org/entity/Q18937289,Ricardo Octavio Lorenzón
http://www.wikidata.org/entity/Q18937292,Ginés A. Lubary
http://www.wikidata.org/entity/Q18937298,Juan José Lubary
http://www.wikidata.org/entity/Q18937311,Cecilio Lucero
http://www.wikidata.org/entity/Q18937321,Víctor C. Lucero
http://www.wikidata.org/entity/Q18937332,Francisco R. Luco
http://www.wikidata.org/entity/Q18937345,Felipe Ernesto Ludueña
http://www.wikidata.org/entity/Q18937348,Pedro Antonio Luna
http://www.wikidata.org/entity/Q18937349,César Mac Karthy
http://www.wikidata.org/entity/Q18937354,Juan Madariaga
http://www.wikidata.org/entity/Q18937360,Alberto Ramón Maglietti
http://www.wikidata.org/entity/Q18937371,Amado Majluf
http://www.wikidata.org/entity/Q18937381,Julio A. Malleville
http://www.wikidata.org/entity/Q18937386,Galileo Mancini
http://www.wikidata.org/entity/Q18937392,Omar Alcides Mancini
http://www.wikidata.org/entity/Q18937397,Juan Argentino Mansilla
http://www.wikidata.org/entity/Q18937421,Pedro Carlos Maranguello
http://www.wikidata.org/entity/Q18937432,Dante Armando Lovaglio
http://www.wikidata.org/entity/Q18937438,Celestino A. Marini
http://www.wikidata.org/entity/Q18937447,Luis Eduardo Martinazzo
http://www.wikidata.org/entity/Q18945899,Edgardo Murguía
http://www.wikidata.org/entity/Q18945908,Ramón Mardonio Navarro
http://www.wikidata.org/entity/Q18945920,Pablo Pruneda
http://www.wikidata.org/entity/Q18945924,Tomás Rubén Pruyas
http://www.wikidata.org/entity/Q18945931,Eugenio Puccio
http://www.wikidata.org/entity/Q18945936,Bernardo Pascual Quinzio
http://www.wikidata.org/entity/Q18945945,Lucio Racedo
http://www.wikidata.org/entity/Q18945953,Lauro Ramirez Ramírez
http://www.wikidata.org/entity/Q18947007,Carlos Alberto Rossi
http://www.wikidata.org/entity/Q18947037,Néstor Daniel Rostán
http://www.wikidata.org/entity/Q18947070,Eduardo Pío Ruiz Villasuso
http://www.wikidata.org/entity/Q18947132,Ramón Ángel Roldán
http://www.wikidata.org/entity/Q18947143,Alejandro Ruzo
http://www.wikidata.org/entity/Q19006869,Agustín Rossi
http://www.wikidata.org/entity/Q19006874,Eduardo Fragueiro
http://www.wikidata.org/entity/Q19015852,Enrique J. M. Martínez Almudévar
http://www.wikidata.org/entity/Q19015880,Miguel Ángel Martínez Saravia
http://www.wikidata.org/entity/Q19015896,Gelón Martínez
http://www.wikidata.org/entity/Q19015911,José Heriberto Martínez
http://www.wikidata.org/entity/Q19015922,Ramón Linidor Martínez
http://www.wikidata.org/entity/Q19015930,Jorge José Massat
http://www.wikidata.org/entity/Q19015948,Miguel Mathus Escorihuela
http://www.wikidata.org/entity/Q19015961,Faustino M. Mazzucco
http://www.wikidata.org/entity/Q19015973,Francisco José Melani
http://www.wikidata.org/entity/Q19015986,Juan Ignacio Melgarejo
http://www.wikidata.org/entity/Q19015995,Pedro Mendaña
http://www.wikidata.org/entity/Q19016016,Francisco Daniel Mendiondo
http://www.wikidata.org/entity/Q19016026,Javier Reynaldo Meneghini
http://www.wikidata.org/entity/Q19016042,Mario Rubén Mera
http://www.wikidata.org/entity/Q19016058,Pedro Honorio Miguel
http://www.wikidata.org/entity/Q19016072,Jorge Federico Mikkelsen-Löth
http://www.wikidata.org/entity/Q19016092,Guillermo Ildefonso Miranda
http://www.wikidata.org/entity/Q19016128,Luis Arturo R. Molinari Romero
http://www.wikidata.org/entity/Q19016147,Epifanio Mora Olmedo
http://www.wikidata.org/entity/Q19058276,Armengol Roque Moya
http://www.wikidata.org/entity/Q19058281,Camilo José Miguel Muniagurria
http://www.wikidata.org/entity/Q19058287,Rogelio J. Nieves
http://www.wikidata.org/entity/Q19058295,Raúl Ernesto Ochoa
http://www.wikidata.org/entity/Q19058302,Gabriel A. Oddone
http://www.wikidata.org/entity/Q19058310,Edison Otero
http://www.wikidata.org/entity/Q19118373,Ernesto René Oudin
http://www.wikidata.org/entity/Q19118386,Ricardo Ovando
http://www.wikidata.org/entity/Q19118393,Gerardo Luis Palacios
http://www.wikidata.org/entity/Q19118402,Jorge Alberto Pardal
http://www.wikidata.org/entity/Q19118406,Ángel Francisco Pardo
http://www.wikidata.org/entity/Q19118428,Diego Parra Pérez
http://www.wikidata.org/entity/Q19118433,Juan Carlos Passo
http://www.wikidata.org/entity/Q19118438,Ramón Paz Posse
http://www.wikidata.org/entity/Q19118449,Eduardo Alberto Paz
http://www.wikidata.org/entity/Q19118454,Afrio Pennisi
http://www.wikidata.org/entity/Q19118468,Ataúlfo Pérez Aznar
http://www.wikidata.org/entity/Q19118484,Evaristo Pérez Virasoro
http://www.wikidata.org/entity/Q19204477,Jorge Luciano Montoya
http://www.wikidata.org/entity/Q19204502,Miguel Orlando Moreira
http://www.wikidata.org/entity/Q19204520,Carlos Argentino Morillo
http://www.wikidata.org/entity/Q19204588,Emilio Molina
http://www.wikidata.org/entity/Q19204609,Ramón Enrique Moreno
http://www.wikidata.org/entity/Q19204652,Pedro Olaechea y Alcorta
http://www.wikidata.org/entity/Q19204663,Moisés Oliva
http://www.wikidata.org/entity/Q19204694,Rolando Olmedo
http://www.wikidata.org/entity/Q19204706,Julio Samuel Oporto
http://www.wikidata.org/entity/Q19204713,Medardo Ortiz
http://www.wikidata.org/entity/Q19204733,Juan Carlos Oyarzún
http://www.wikidata.org/entity/Q19204748,Manuel Padilla
http://www.wikidata.org/entity/Q19204763,Domingo Teófilo Pérez
http://www.wikidata.org/entity/Q19245552,Daniel Esteban Martínez
http://www.wikidata.org/entity/Q19245586,José Alberto Martínez
http://www.wikidata.org/entity/Q19245601,Julio César Martínez
http://www.wikidata.org/entity/Q19245621,Fernando Mauhum
http://www.wikidata.org/entity/Q19245650,Pio Montenegro
http://www.wikidata.org/entity/Q19245669,Gregorio Moreno
http://www.wikidata.org/entity/Q19245680,Domingo Morón
http://www.wikidata.org/entity/Q19245701,Guillermo A. Moyano
http://www.wikidata.org/entity/Q19245717,Antonio O. Nápoli
http://www.wikidata.org/entity/Q19245736,Ángel Navarro
http://www.wikidata.org/entity/Q19245769,Eduardo Nogueira
http://www.wikidata.org/entity/Q19245819,Alberto J. Paz
http://www.wikidata.org/entity/Q19245838,Vicente Peña
http://www.wikidata.org/entity/Q19245864,Bartolomé Pérez
http://www.wikidata.org/entity/Q19245876,Carmelo Peroni
http://www.wikidata.org/entity/Q19245899,Humberto Pierangeli Vera
http://www.wikidata.org/entity/Q19245910,Martín Piñero
http://www.wikidata.org/entity/Q19245923,Carlos R. Porto
http://www.wikidata.org/entity/Q19245933,Jorge Juan Pose
http://www.wikidata.org/entity/Q19245942,Eduardo Posleman
http://www.wikidata.org/entity/Q19245952,José Posse
http://www.wikidata.org/entity/Q19245962,Justiniano Posse
http://www.wikidata.org/entity/Q19245972,Manuel Posse
http://www.wikidata.org/entity/Q19245981,Carlos Alfonso Prades
http://www.wikidata.org/entity/Q19255077,Raúl Norberto Rapela
http://www.wikidata.org/entity/Q19255136,Juan Luis Resoagli
http://www.wikidata.org/entity/Q19255141,Diego Isidro Rica
http://www.wikidata.org/entity/Q19255148,Octavio Agustín Ríos
http://www.wikidata.org/entity/Q19255160,Enrique G. Ríspoli Román
http://www.wikidata.org/entity/Q19255174,Miguel Ángel Robles
http://www.wikidata.org/entity/Q19255181,Agustín Roca
http://www.wikidata.org/entity/Q19255198,Adolfo Antonio Rocha Errecart
http://www.wikidata.org/entity/Q19255206,Estanislao Rodríguez
http://www.wikidata.org/entity/Q19255215,Ginés Froilán Rodríguez
http://www.wikidata.org/entity/Q19255224,Manuel Augusto Rodríguez
http://www.wikidata.org/entity/Q19255231,Absalón Rojas
http://www.wikidata.org/entity/Q19255237,Tadeo Rojo
http://www.wikidata.org/entity/Q19255290,Marcelo Juan Romero
http://www.wikidata.org/entity/Q19255303,Máximo Ruiz
http://www.wikidata.org/entity/Q19255311,José María Sáez
http://www.wikidata.org/entity/Q19255355,Hugo Abel Sager
http://www.wikidata.org/entity/Q19255372,Emilio Sal
http://www.wikidata.org/entity/Q19255384,Osvaldo Rubén Sala
http://www.wikidata.org/entity/Q19255399,Luis Humberto Salas Correa
http://www.wikidata.org/entity/Q19255415,Carlos Eduardo Salazar
http://www.wikidata.org/entity/Q19255429,Luis Salim
http://www.wikidata.org/entity/Q19255447,Miguel Salmén
http://www.wikidata.org/entity/Q19255463,Humberto Elías Salum
http://www.wikidata.org/entity/Q19255478,José César Salmoiraghi
http://www.wikidata.org/entity/Q19255497,Pedro Salvatori
http://www.wikidata.org/entity/Q19255511,Wilfrido Samudio Godoy
http://www.wikidata.org/entity/Q19255524,Julio Argentino San Millán
http://www.wikidata.org/entity/Q19255564,Sánchez Recalde Luis Nicolás Augusto
http://www.wikidata.org/entity/Q19259904,Franklin Alberto Sánchez
http://www.wikidata.org/entity/Q19259906,Libardo Nicolás Sánchez
http://www.wikidata.org/entity/Q19259907,Antonio Santamarina
http://www.wikidata.org/entity/Q19259910,Gregorio Santillán
http://www.wikidata.org/entity/Q19259911,José Domingo Santillán
http://www.wikidata.org/entity/Q19259912,Zenón J. Santillán
http://www.wikidata.org/entity/Q19259913,José Vicente Saravia
http://www.wikidata.org/entity/Q19259917,Mauricio Antonio Scatamacchia
http://www.wikidata.org/entity/Q19259921,Carlos José Antonio Sergnese
http://www.wikidata.org/entity/Q19259928,Humberto C. Sigal
http://www.wikidata.org/entity/Q19259938,Sofanor de la Silva 
http://www.wikidata.org/entity/Q19259947,Alberto L. de Soldati
http://www.wikidata.org/entity/Q19259953,Lorenzo Soler
http://www.wikidata.org/entity/Q21157917,Moisés Ikonicoff
http://www.wikidata.org/entity/Q21280633,Ramiro Tagliaferro
http://www.wikidata.org/entity/Q21402108,Cecilio Salazar
http://www.wikidata.org/entity/Q21480721,Néstor Javier David
http://www.wikidata.org/entity/Q21614815,Emilio Monzó
http://www.wikidata.org/entity/Q21663854,Néstor Grindetti
http://www.wikidata.org/entity/Q21694009,Juan José Montes de Oca
http://www.wikidata.org/entity/Q21694034,Martín Biedma
http://www.wikidata.org/entity/Q21694098,Enrique Palacio
http://www.wikidata.org/entity/Q21704719,Javier Ulises Reynoso
http://www.wikidata.org/entity/Q21855006,Alejandro Abraham
http://www.wikidata.org/entity/Q21855237,Carla Carrizo
http://www.wikidata.org/entity/Q21856018,Samanta María Celeste Acerenza
http://www.wikidata.org/entity/Q21856040,Oscar Gilberto Alegre
http://www.wikidata.org/entity/Q21856043,María Cristina Álvarez Rodriguez
http://www.wikidata.org/entity/Q21856044,Berta Hortensia Arenas
http://www.wikidata.org/entity/Q21856045,Elva Susana Balvo
http://www.wikidata.org/entity/Q21856053,Karina Banfi
http://www.wikidata.org/entity/Q21856054,Luis María Bardeggia
http://www.wikidata.org/entity/Q21856055,Jorge Barreto
http://www.wikidata.org/entity/Q21856056,Ramón Bernabey
http://www.wikidata.org/entity/Q21856058,Ivana María Bianchi
http://www.wikidata.org/entity/Q21856060,Luis Gustavo Borsani
http://www.wikidata.org/entity/Q21856061,María Cristina Britez
http://www.wikidata.org/entity/Q21856062,María Gabriela Burgos
http://www.wikidata.org/entity/Q21856063,Eduardo Cáceres
http://www.wikidata.org/entity/Q21856065,Guillermo Ramón Carmona
http://www.wikidata.org/entity/Q21856066,Analuz Ailen Carol
http://www.wikidata.org/entity/Q21856082,Remo Carlotto
http://www.wikidata.org/entity/Q21856084,Nilda Mabel Carrizo
http://www.wikidata.org/entity/Q21856085,María Soledad Carrizo
http://www.wikidata.org/entity/Q21856086,Graciela Caselles
http://www.wikidata.org/entity/Q21856087,Sandra Daniela Castro
http://www.wikidata.org/entity/Q21856088,Enrique Roberto Castro Molina
http://www.wikidata.org/entity/Q21856089,Luis Francisco Cigogna
http://www.wikidata.org/entity/Q21856090,Marcos Cleri
http://www.wikidata.org/entity/Q21856091,Jorge Marcelo D'Agostino
http://www.wikidata.org/entity/Q21856092,Marcelo D'Alessandro
http://www.wikidata.org/entity/Q21856093,Héctor Ricardo Daer
http://www.wikidata.org/entity/Q21856094,Lucila María de Ponti
http://www.wikidata.org/entity/Q21856115,Edgardo Fernando Depetri
http://www.wikidata.org/entity/Q21856116,Daniel Di Stefano
http://www.wikidata.org/entity/Q21856117,Juan Carlos Díaz Roig
http://www.wikidata.org/entity/Q21856118,Julián Dindart
http://www.wikidata.org/entity/Q21856120,Claudio Martín Doñate
http://www.wikidata.org/entity/Q21856121,Guillermo Durand Cornejo
http://www.wikidata.org/entity/Q21856122,Alejandro Echegaray
http://www.wikidata.org/entity/Q21856123,María Ehcosor
http://www.wikidata.org/entity/Q21856124,Gabriela Beatriz Estévez
http://www.wikidata.org/entity/Q21856125,Eduardo Alberto Fabiani
http://www.wikidata.org/entity/Q21856126,Gustavo Rodolfo Fernández Mendía
http://www.wikidata.org/entity/Q21856128,Araceli Ferreyra
http://www.wikidata.org/entity/Q21856129,Silvia Patricia Frana
http://www.wikidata.org/entity/Q21856139,Jorge Daniel Franco
http://www.wikidata.org/entity/Q21856141,Francisco Abel Furlán
http://www.wikidata.org/entity/Q21856142,Ana Carolina Gaillard
http://www.wikidata.org/entity/Q21856143,Miriam Graciela Gallardo
http://www.wikidata.org/entity/Q21856144,María Teresa García
http://www.wikidata.org/entity/Q21856145,Yanina Celeste Gayol
http://www.wikidata.org/entity/Q21856146,Lautaro Gervasoni
http://www.wikidata.org/entity/Q21856147,Horacio Goicoechea
http://www.wikidata.org/entity/Q21856148,Álvaro Gustavo Gonzalez
http://www.wikidata.org/entity/Q21856149,Adrián Eduardo Grana
http://www.wikidata.org/entity/Q21856150,Alejandro Ariel Grandinetti
http://www.wikidata.org/entity/Q21856151,Leonardo Grosso
http://www.wikidata.org/entity/Q21856152,María Isabel Guerín
http://www.wikidata.org/entity/Q21856153,Sandro Adrián Guzmán
http://www.wikidata.org/entity/Q21856155,Martín Osvaldo Hernández
http://www.wikidata.org/entity/Q21856156,José Alberto Herrera
http://www.wikidata.org/entity/Q21856157,Anabella Ruth Hers Cabral
http://www.wikidata.org/entity/Q21856158,Juan Manuel Huss
http://www.wikidata.org/entity/Q21856159,Santiago Nicolás Igon
http://www.wikidata.org/entity/Q21856160,Lucas Ciriaco Incicco
http://www.wikidata.org/entity/Q21856162,Evita Nélida Isa
http://www.wikidata.org/entity/Q21856168,Manuel Humberto Juárez
http://www.wikidata.org/entity/Q21856169,Myrian del Valle Juárez
http://www.wikidata.org/entity/Q21856170,Daniel Ricardo Kroneberger
http://www.wikidata.org/entity/Q21856171,Elia Nelly Lagoria
http://www.wikidata.org/entity/Q21856172,Luciano Andrés Laspina
http://www.wikidata.org/entity/Q21856173,Marco Lavagna
http://www.wikidata.org/entity/Q21856174,Daniel Andrés Lipovetzky
http://www.wikidata.org/entity/Q21856175,Ana Llanos
http://www.wikidata.org/entity/Q21856176,Leandro López Koenig
http://www.wikidata.org/entity/Q21856177,Silvia Gabriela Lospennato
http://www.wikidata.org/entity/Q21856178,Inés Beatriz Lotto
http://www.wikidata.org/entity/Q21856179,Oscar Alberto Macias
http://www.wikidata.org/entity/Q21856180,Teresita Madera
http://www.wikidata.org/entity/Q21856181,Hugo María Marcucci
http://www.wikidata.org/entity/Q21856182,Silvia Alejandra Martínez
http://www.wikidata.org/entity/Q21856183,Oscar Anselmo Martínez
http://www.wikidata.org/entity/Q21856184,Ana Laura Martínez
http://www.wikidata.org/entity/Q21856185,Gustavo José Martínez Campos
http://www.wikidata.org/entity/Q21856186,Leonor María Martínez Villada
http://www.wikidata.org/entity/Q21856188,María Lucile Masin
http://www.wikidata.org/entity/Q21856189,Vanesa Laura Massetani
http://www.wikidata.org/entity/Q21856190,Nicolás María Massot
http://www.wikidata.org/entity/Q21856192,Mayra Soledad Mendoza
http://www.wikidata.org/entity/Q21856193,Verónica Mercado
http://www.wikidata.org/entity/Q21856194,Diego Matías Mestre
http://www.wikidata.org/entity/Q21856195,Pedro Rubén Miranda
http://www.wikidata.org/entity/Q16584491,Juan Carlos Zabalza
http://www.wikidata.org/entity/Q16584588,Juan Esteban Martínez
http://www.wikidata.org/entity/Q16584958,Juan Maurín
http://www.wikidata.org/entity/Q16585751,Julio Herrera
http://www.wikidata.org/entity/Q16586064,Justo Policarpo Villar
http://www.wikidata.org/entity/Q16589675,Laura Montero
http://www.wikidata.org/entity/Q16590668,Leónidas Carreño
http://www.wikidata.org/entity/Q16594368,Luis Frías
http://www.wikidata.org/entity/Q16594555,Luis Molina
http://www.wikidata.org/entity/Q16594562,Luis Monteverde
http://www.wikidata.org/entity/Q16598920,Manuel Vicente Bustos
http://www.wikidata.org/entity/Q16599648,Mariano Recalde
http://www.wikidata.org/entity/Q16599839,Mario Paradelo
http://www.wikidata.org/entity/Q16601147,Martín Güemes y Puch
http://www.wikidata.org/entity/Q16601330,María Elena Troncoso
http://www.wikidata.org/entity/Q16605336,Mateo Vidal
http://www.wikidata.org/entity/Q16605530,Mauricio Gómez Bull
http://www.wikidata.org/entity/Q16607341,Miguel Riglos
http://www.wikidata.org/entity/Q16607366,Miguel S. Ortiz
http://www.wikidata.org/entity/Q16617168,Paula Español
http://www.wikidata.org/entity/Q16617179,Paula Penacca
http://www.wikidata.org/entity/Q16617200,Paulino Orihuela
http://www.wikidata.org/entity/Q16617400,Pedro Fernando Riera
http://www.wikidata.org/entity/Q16617420,Pedro Gallo
http://www.wikidata.org/entity/Q16617560,Pedro Nolasco Videla
http://www.wikidata.org/entity/Q16622751,Prudencio Bustos Argañarás
http://www.wikidata.org/entity/Q16624090,Rafael Castillo
http://www.wikidata.org/entity/Q16625851,Rodolfo Moreno
http://www.wikidata.org/entity/Q16626924,Ruperto Godoy
http://www.wikidata.org/entity/Q16627693,Sabá Hernández
http://www.wikidata.org/entity/Q16628064,Salvador Maldonado
http://www.wikidata.org/entity/Q16628855,Santiago Lloveras
http://www.wikidata.org/entity/Q16640807,Tomás A. Vergara
http://www.wikidata.org/entity/Q16651707,Ángel Edelman
http://www.wikidata.org/entity/Q16731634,Horacio Lores
http://www.wikidata.org/entity/Q16735382,Eduardo Di Cola
http://www.wikidata.org/entity/Q16736695,Mario Cimadevilla
http://www.wikidata.org/entity/Q16743854,Alcides Greca
http://www.wikidata.org/entity/Q16913151,Sandra Mendoza
http://www.wikidata.org/entity/Q16941689,Héctor Horacio Dalmau
http://www.wikidata.org/entity/Q16941694,Francisco Delgado
http://www.wikidata.org/entity/Q16941784,Antonio P. García
http://www.wikidata.org/entity/Q16941885,José Ramón Vidal
http://www.wikidata.org/entity/Q16941954,Bonifacio Lastra
http://www.wikidata.org/entity/Q16942044,Eduardo Miguel
http://www.wikidata.org/entity/Q16942221,Juan Ruggiero
http://www.wikidata.org/entity/Q16942314,Tomás Braulio Platero
http://www.wikidata.org/entity/Q16957147,Dermidio Carreño
http://www.wikidata.org/entity/Q16957183,Marcelo Lugones
http://www.wikidata.org/entity/Q16957199,Pablo Rieznik
http://www.wikidata.org/entity/Q16957213,Arturo Torres
http://www.wikidata.org/entity/Q16976556,Ricardo Guido Lavalle
http://www.wikidata.org/entity/Q16976560,Dámaso E. Palacio
http://www.wikidata.org/entity/Q17154943,Federico Ibarguren
http://www.wikidata.org/entity/Q17155117,Benito Alberto Nazar Anchorena
http://www.wikidata.org/entity/Q17155143,Julián V. Pera
http://www.wikidata.org/entity/Q17171286,Danilo Baroni
http://www.wikidata.org/entity/Q17177501,Pablo Echenique
http://www.wikidata.org/entity/Q17274747,Felipe Santiago Pérez
http://www.wikidata.org/entity/Q17310378,Arturo Ossorio Arana
http://www.wikidata.org/entity/Q17352715,Federico Saturnino Bravo
http://www.wikidata.org/entity/Q17364231,Luis María Cassoni
http://www.wikidata.org/entity/Q17364369,Juan Carlos Coral
http://www.wikidata.org/entity/Q17364413,Francisco Luis Martos
http://www.wikidata.org/entity/Q17364436,Hugo Montiel
http://www.wikidata.org/entity/Q17364492,Roberto Ariel Ivovich
http://www.wikidata.org/entity/Q17364558,Pablo Álvarez López
http://www.wikidata.org/entity/Q17438660,Martín Arias Duval
http://www.wikidata.org/entity/Q17462507,Ataliva Roca Paz
http://www.wikidata.org/entity/Q17477925,Miguel Ángel Bazze
http://www.wikidata.org/entity/Q17478153,Felipe Michlig
http://www.wikidata.org/entity/Q17563416,Julio Botet
http://www.wikidata.org/entity/Q17612299,Ernesto Corvalán Nanclares
http://www.wikidata.org/entity/Q17612397,Ramón Lascano
http://www.wikidata.org/entity/Q17612455,Eudoro Vargas Gómez
http://www.wikidata.org/entity/Q17612456,Juan Ramón Vidal
http://www.wikidata.org/entity/Q17612492,Pedro Numa Soto
http://www.wikidata.org/entity/Q17621627,Mariano Indalecio Loza
http://www.wikidata.org/entity/Q17623699,Néstor Ahuad
http://www.wikidata.org/entity/Q17624215,Pablo Tonelli
http://www.wikidata.org/entity/Q17624242,Carlos Enrique Gómez Centurión
http://www.wikidata.org/entity/Q17624268,Carlos Manfredotti
http://www.wikidata.org/entity/Q17629793,Eduardo Reguero
http://www.wikidata.org/entity/Q19259962,Abel Segundo Nicolás Soria Vega
http://www.wikidata.org/entity/Q19259971,Benito Soria
http://www.wikidata.org/entity/Q19259979,Fernando M. Soria
http://www.wikidata.org/entity/Q19259984,Gilberto Sosa Loyola
http://www.wikidata.org/entity/Q19259990,Ricardo César Taffarel
http://www.wikidata.org/entity/Q19259996,Carlos Table
http://www.wikidata.org/entity/Q19260012,Carlos Nicolás Tarantino
http://www.wikidata.org/entity/Q19260017,Antonio Tardelli
http://www.wikidata.org/entity/Q19260023,Pedro César Tavella
http://www.wikidata.org/entity/Q19260032,Saturnino Tejada
http://www.wikidata.org/entity/Q19260041,Alberto Máximo Tell
http://www.wikidata.org/entity/Q19260048,Edmundo del Carmen Tello Cornejo
http://www.wikidata.org/entity/Q19260054,Carlos Tenev
http://www.wikidata.org/entity/Q19260061,Emerio R. Tenreyro
http://www.wikidata.org/entity/Q19260069,Brígido Terán
http://www.wikidata.org/entity/Q19260075,Emilio J.J. Tomás
http://www.wikidata.org/entity/Q19260080,Héctor Omar Torino
http://www.wikidata.org/entity/Q19260095,Martín M. Torino
http://www.wikidata.org/entity/Q19260115,Salomón Trunsky
http://www.wikidata.org/entity/Q19260120,Armando Luis Turano
http://www.wikidata.org/entity/Q19260125,Dámaso Uriburu
http://www.wikidata.org/entity/Q19260131,Pedro Uriburu
http://www.wikidata.org/entity/Q19260138,Diógenes José de Urquiza
http://www.wikidata.org/entity/Q19260144,José Miguel Urrutia
http://www.wikidata.org/entity/Q19260152,Juan de Dios Usandivaras
http://www.wikidata.org/entity/Q19260159,Mariano Utrera
http://www.wikidata.org/entity/Q19260561,Eduardo Pedro Vaca
http://www.wikidata.org/entity/Q19260567,Buenaventura Justo Vai
http://www.wikidata.org/entity/Q19260576,Benigno Vallejo
http://www.wikidata.org/entity/Q19260586,Carlos Vallejo
http://www.wikidata.org/entity/Q19260602,Omar Muhamad Vaquir
http://www.wikidata.org/entity/Q19260613,Diógenes Varela Díaz
http://www.wikidata.org/entity/Q19260621,Daniel Alberto Varizat
http://www.wikidata.org/entity/Q19260631,Héctor Velazquez
http://www.wikidata.org/entity/Q19260651,Luis Vélez
http://www.wikidata.org/entity/Q19260656,Pedro César Vera Barros
http://www.wikidata.org/entity/Q19260662,Horacio Vera Ocampo
http://www.wikidata.org/entity/Q19260668,Cruz Vera
http://www.wikidata.org/entity/Q19260675,José Luis Vesco
http://www.wikidata.org/entity/Q19260680,Manuel D. Vidal
http://www.wikidata.org/entity/Q19260683,Miguel Vidal
http://www.wikidata.org/entity/Q19260691,Daniel Videla Domínguez
http://www.wikidata.org/entity/Q19260696,Valentín Videla
http://www.wikidata.org/entity/Q19260700,Martín Vílchez
http://www.wikidata.org/entity/Q19260706,Francisco R. Villada
http://www.wikidata.org/entity/Q19260713,Raúl Inocencio Villaggi
http://www.wikidata.org/entity/Q19260728,Arístides Villanueva
http://www.wikidata.org/entity/Q19260737,Elías Villanueva
http://www.wikidata.org/entity/Q19260742,Pedro Guillermo Villarroel
http://www.wikidata.org/entity/Q19260745,Jorge AntonioVillaverde
http://www.wikidata.org/entity/Q19260746,Alfonso Andrés Vitti
http://www.wikidata.org/entity/Q19260747,Pablo Héctor Walter
http://www.wikidata.org/entity/Q19260749,Rodolfo A. Weidmann
http://www.wikidata.org/entity/Q19260751,Kenneth W. Woodley
http://www.wikidata.org/entity/Q19260752,Carlos Xamena
http://www.wikidata.org/entity/Q19260754,Carlos Zabala
http://www.wikidata.org/entity/Q19260755,Plinio Zabala
http://www.wikidata.org/entity/Q19260757,Horacio Aníbal Zalazar
http://www.wikidata.org/entity/Q19260758,Martín Zapata
http://www.wikidata.org/entity/Q19260759,Raúl Jorge Zarriello
http://www.wikidata.org/entity/Q19260760,Benjamín Zavalía
http://www.wikidata.org/entity/Q19260761,Justiniano de la Zerda
http://www.wikidata.org/entity/Q19260762,Mario Zinny
http://www.wikidata.org/entity/Q19260763,Eusebio Zubasti
